event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:1,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:9,add_agent,2,-16260.303538911685,9992.070361122389,-6876.00837616831,6543.613594232451,7.416666666666667,1.7539637649874318,1.8333333333333333,0.47140452079103157,1.9166666666666667,0.8122328620674137,0.9583333333333334,0.19982631347136345,0.9583333333333334,0.19982631347136345,0.9583333333333334,0.19982631347136345,0.9583333333333334,0.19982631347136345,0.0,0.0,0.08333333333333333,0.2763853991962833,0.08333333333333333,0.2763853991962833,0.0,0.0
add_agent:3,add_agent,3,-32582.963739749506,16625.96589822107,-14665.807578212627,11088.07951857631,18.75,4.892596447695231,4.416666666666667,1.151689580090438,6.541666666666667,2.2909089656485455,2.25,1.0103629710818451,1.9166666666666667,0.4930066485916348,1.8333333333333333,0.37267799624996484,1.8333333333333333,0.37267799624996484,0.08333333333333333,0.27638539919628324,3.25,1.1636866703140785,3.25,1.1636866703140785,0.0,0.0
add_agent:2,add_agent,4,-46562.546292910905,17223.53141997006,-23203.366147265013,12788.572722882183,32.208333333333336,8.976725306158267,7.208333333333333,2.1980894481849966,12.875,4.867515622299874,4.958333333333333,3.1155412406550207,3.1666666666666665,1.1785113019775795,2.5416666666666665,0.5758447900452189,2.5416666666666665,0.5758447900452189,0.625,1.3169567191065923,7.833333333333333,1.9720265943665387,7.833333333333333,1.9720265943665387,0.0,0.0
add_agent:23,add_agent,5,-56518.78938291182,17959.14292825366,-29288.45079795203,14858.06807490908,46.916666666666664,13.747474515544868,9.875,2.9341736485763756,23.916666666666668,9.182940100473752,9.625,6.606893495937911,4.958333333333333,2.3888485138706943,3.25,0.5951190357119042,3.25,0.5951190357119042,1.7083333333333333,2.2817969283488444,14.791666666666666,2.4491353349475995,14.791666666666666,2.4491353349475995,0.0,0.0
add_agent:19,add_agent,6,-66986.60956153281,21074.594301400015,-33567.348222680586,14678.65884549695,62.916666666666664,15.750440910936076,12.5,3.2015621187164243,42.666666666666664,12.863600670971648,18.833333333333332,8.127456893491072,7.5,2.3979157616563596,3.9583333333333335,0.6757197808427855,3.9583333333333335,0.6757197808427855,3.5416666666666665,2.272648357215774,23.0,4.415880433163924,23.0,4.415880433163924,0.0,0.0
add_agent:5,add_agent,7,-79925.6307626745,26248.661520861253,-39608.77432958985,17274.522769635936,85.45833333333333,26.457480301209504,16.166666666666668,5.280993172584953,69.0,16.077935190813527,31.291666666666668,8.758230256291634,10.666666666666666,2.4608038433722337,4.75,1.0103629710818451,4.75,1.0103629710818451,5.916666666666667,2.32588095615881,35.5,6.06217782649107,35.416666666666664,5.9855149226185125,0.0,0.0
add_agent:0,add_agent,8,-90472.62486866988,29474.548686404294,-44066.25152032488,17989.88092965788,104.16666666666667,29.099923634874987,19.25,6.339361166552983,98.875,20.236749780205976,44.791666666666664,13.892381505303145,13.708333333333334,2.964781704536703,5.416666666666667,1.1873172373979173,5.416666666666667,1.1873172373979173,8.25,3.152380053229623,48.708333333333336,7.155878508067491,48.708333333333336,7.155878508067491,0.0,0.0
add_agent:6,add_agent,9,-105134.89709543898,28285.53087903107,-52607.20109814143,19927.02012249242,128.625,28.517264507662723,22.875,6.641488914392616,138.79166666666666,28.034174333401648,65.08333333333333,21.422178279115833,17.833333333333332,3.6930866343600566,6.416666666666667,1.2555432644432802,6.416666666666667,1.2555432644432802,11.416666666666666,4.271189009579833,63.541666666666664,10.996132527191346,63.541666666666664,10.996132527191346,0.0,0.0
add_agent:7,add_agent,10,-121547.93642649899,33441.315608692224,-62319.41865347101,18715.658272069304,147.29166666666666,23.696833766466682,25.458333333333332,6.461289645952183,184.375,50.071459352276385,89.04166666666667,34.58260541402602,21.916666666666668,5.6782968886414835,7.166666666666667,1.1055415967851334,7.166666666666667,1.1055415967851334,14.75,6.50160236659651,79.625,9.990881259094882,79.625,9.990881259094882,0.0,0.0
