event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:1,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:9,add_agent,2,-13181.266642977716,11034.266334238166,-3735.537546888544,7142.771543396853,3.84,0.7838367176906171,1.92,0.39191835884530857,1.92,0.744043009509531,0.96,0.19595917942265428,0.96,0.19595917942265428,0.96,0.19595917942265428,0.96,0.19595917942265428,0.0,0.0,0.04,0.19595917942265428,0.04,0.19595917942265428,0.0,0.0
add_agent:3,add_agent,3,-21866.863894677266,16325.856393454504,-6066.457806229495,9154.486162288767,6.92,2.2256684389189694,3.08,1.3541048703848606,5.36,3.1225630498037984,1.72,1.1142710621747296,1.52,0.6400000000000001,1.4,0.48989794855663577,1.4,0.48989794855663577,0.12,0.43081318457076034,2.48,1.0998181667894016,2.44,1.0983624174196784,0.0,0.0
add_agent:2,add_agent,4,-25496.40861811439,18730.066853023793,-7703.4397652732105,11746.582354138722,10.6,2.60768096208106,3.6,2.078460969082653,9.48,3.047884512247798,3.16,1.6656530250925607,2.4,0.6324555320336759,1.96,0.5276362383309167,1.96,0.5276362383309167,0.44,0.6974238309665077,5.56,1.8128430709799457,5.56,1.8128430709799457,0.0,0.0
add_agent:23,add_agent,5,-33354.06545453733,19169.662058778726,-9519.561728280543,10649.262542989625,18.4,4.8083261120685235,4.88,2.7176460402340843,26.68,11.116546226234117,10.88,6.562438571141066,5.32,2.167394749463051,2.68,0.7332121111929345,2.68,0.7332121111929345,2.64,2.2957351763650786,12.36,2.783954022608851,12.36,2.783954022608851,0.0,0.0
add_agent:19,add_agent,6,-36465.81858596221,21013.176588590046,-12219.92234211422,9797.60739448187,27.4,6.8760453750684345,5.64,2.868867372326578,45.24,16.681198997674,21.36,11.113523293717433,8.4,3.22490309931942,3.48,0.64,3.48,0.64,4.92,3.3576182034293294,19.0,3.4409301068170506,19.0,3.4409301068170506,0.0,0.0
add_agent:5,add_agent,7,-41519.34377067907,26752.17243774923,-12043.675770313817,8747.786389449582,34.36,8.907884148326133,6.2,3.40587727318528,63.68,21.69556636734796,31.08,13.623274202628384,10.92,3.7514797080618743,4.0,0.8,4.0,0.8,6.92,3.7727443592165106,28.36,4.714912512443895,28.32,4.730496802662485,0.0,0.0
add_agent:0,add_agent,8,-44547.89487202438,26853.036592583965,-11247.094720528086,11943.038986768324,45.44,8.400380943742967,6.92,3.2609201155502108,103.56,30.633419658928062,51.68,20.92982560844691,15.44,4.299581374971289,4.72,0.9173875952943772,4.76,0.9068627239003708,10.68,4.764199827882957,41.2,7.238784428341543,41.2,7.238784428341543,0.0,0.0
add_agent:6,add_agent,9,-47580.23282965147,26021.668012351147,-11901.676778028788,11690.365644200132,55.56,11.117841517129122,7.6,3.32264954516723,142.92,40.59647275318387,71.44,28.34795230700094,19.4,5.6,5.4,0.7999999999999999,5.44,0.8522910301065005,13.96,5.841095787606979,52.64,8.009394483979422,52.6,7.979974937304001,0.0,0.0
add_agent:7,add_agent,10,-53682.83238207799,28306.239691665207,-14314.307181585456,12212.59126628134,68.64,11.76734464524601,8.96,4.494263009660204,190.28,43.55274503403891,94.56,33.55840282254208,24.08,6.0393377120343255,6.36,1.1271202242884297,6.36,1.1271202242884297,17.72,6.636384557874869,69.76,11.751697749687063,69.76,11.751697749687063,0.0,0.0
