event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:7,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:41,add_agent,2,-15648.16941027793,11794.050559095806,-4967.304548241337,8328.190584846925,3.7142857142857144,1.0301575072754254,1.8571428571428572,0.5150787536377127,1.7142857142857142,0.8390957231764807,0.9285714285714286,0.25753937681885636,0.9285714285714286,0.25753937681885636,0.9285714285714286,0.25753937681885636,0.9285714285714286,0.25753937681885636,0.0,0.0,0.07142857142857142,0.2575393768188563,0.07142857142857142,0.2575393768188563,0.0,0.0
add_agent:23,add_agent,3,-18650.43334791787,11237.04055480795,-6426.674377499359,8384.46066287162,7.535714285714286,2.4124993391137934,3.4285714285714284,1.3739560044050956,5.392857142857143,2.5820712299885713,1.9642857142857142,1.209549587276864,1.6785714285714286,0.6575697371257846,1.5357142857142858,0.49872285870603367,1.5357142857142858,0.49872285870603367,0.14285714285714285,0.44031528592635544,2.1785714285714284,1.0708331678974965,2.1785714285714284,1.0708331678974965,0.0,0.0
add_agent:16,add_agent,4,-21183.95773207556,11738.464795244534,-7543.604106889275,8539.875620918412,12.285714285714286,3.282607226593159,4.75,2.558249959863746,11.714285714285714,4.258245303082537,4.0,2.6457513110645907,2.7142857142857144,0.920292766194652,2.2857142857142856,0.5890150893739515,2.2857142857142856,0.5890150893739515,0.42857142857142855,0.775912892228587,6.0,1.8708286933869707,6.0,1.8708286933869707,0.0,0.0
add_agent:1,add_agent,5,-22877.16102003184,13471.089856243803,-8156.233025118178,8102.782885291783,17.428571428571427,4.074560199129046,5.357142857142857,3.187187359617586,19.642857142857142,5.517597081250171,6.892857142857143,3.921909936627868,3.857142857142857,1.0926470386270255,3.0,0.5345224838248488,3.0,0.5345224838248488,0.8571428571428571,1.2163847404233143,13.285714285714286,3.347249861102852,13.285714285714286,3.347249861102852,0.0,0.0
add_agent:2,add_agent,6,-28950.102543785906,17523.139773349845,-11385.697634519209,9011.915009107484,24.321428571428573,5.726215226161738,6.464285714285714,3.600418059626081,37.714285714285715,11.00927252967484,12.785714285714286,7.379300890508062,6.392857142857143,2.3955209053905717,3.75,0.5088502445991074,3.75,0.5088502445991074,2.642857142857143,2.4085307571553383,22.642857142857142,3.486855784988265,22.642857142857142,3.486855784988265,0.0,0.0
add_agent:3,add_agent,7,-36138.05404588663,22945.384177662083,-14238.721005481444,13178.955760617486,30.785714285714285,6.591970997558549,7.428571428571429,3.8861344310672696,56.42857142857143,12.422412266971833,20.464285714285715,9.563629551801013,8.607142857142858,2.483363009456067,4.214285714285714,0.618589574131742,4.214285714285714,0.618589574131742,4.392857142857143,2.43983731475051,32.214285714285715,5.219175789180448,32.214285714285715,5.219175789180448,0.0,0.0
add_agent:96,add_agent,8,-40765.36781845496,27686.780289100894,-17661.085414999077,18286.184337808663,39.642857142857146,8.255795737862348,8.107142857142858,4.37802373642888,87.71428571428571,16.615090264268684,32.714285714285715,13.445278360974221,12.071428571428571,3.250588643709358,4.714285714285714,0.7953949089757173,4.714285714285714,0.7953949089757173,7.357142857142857,3.3723061811751074,44.035714285714285,5.602819079057708,43.964285714285715,5.545153243130069,0.0,0.0
add_agent:0,add_agent,9,-47199.684440635036,26791.88937445052,-20580.86831821159,18115.23301529344,49.607142857142854,8.041585156965926,9.035714285714286,4.515703891161716,128.82142857142858,26.137074887474867,51.607142857142854,16.6311654211395,16.178571428571427,3.7895869679630128,5.285714285714286,0.9202927661946516,5.285714285714286,0.9202927661946516,10.892857142857142,4.151929721004833,57.75,8.492118194453692,57.75,8.492118194453692,0.0,0.0
add_agent:4,add_agent,10,-48877.04571328096,27198.13899030809,-21132.051505604417,16958.648775251186,62.0,10.39574088612392,10.035714285714286,5.109390114968593,175.96428571428572,40.141252509870995,75.82142857142857,29.14624892727385,20.857142857142858,5.054801717986895,5.928571428571429,1.0666560373620053,5.928571428571429,1.0666560373620053,14.928571428571429,5.4111562761481915,71.96428571428571,8.432429504415603,71.96428571428571,8.432429504415603,0.0,0.0
add_agent:5,add_agent,11,-55174.23271890218,26847.069642212562,-20902.47782731664,17123.17537323213,76.42857142857143,13.668076914131419,11.321428571428571,5.189643336413753,238.39285714285714,59.85777147641273,105.78571428571429,44.98599555326488,26.392857142857142,7.1929493539273075,6.821428571428571,1.0019114385075383,6.821428571428571,1.0019114385075383,19.571428571428573,7.523432781405474,88.53571428571429,8.474677165604865,88.53571428571429,8.474677165604865,0.0,0.0
add_agent:6,add_agent,12,-62406.699884739275,29126.12075888754,-23075.735561486425,17924.659037607198,89.0,15.551756905801442,12.607142857142858,4.677753472664031,303.35714285714283,61.38067069276678,137.78571428571428,53.69447773072674,31.285714285714285,7.308786995592277,7.428571428571429,1.3209458577790663,7.428571428571429,1.3209458577790663,23.857142857142858,7.562663390037956,108.64285714285714,12.539122450823053,108.57142857142857,12.545427657200085,0.0,0.0
add_agent:8,add_agent,13,-71020.02823523177,33761.466799902155,-25883.885087193667,23033.931391476435,105.0,18.156069429886447,14.035714285714286,5.3617837041227165,385.7857142857143,83.33381972647169,178.07142857142858,65.53512066683274,37.5,8.546093510236961,8.285714285714286,1.2494896917525644,8.285714285714286,1.2494896917525644,29.214285714285715,8.917707676532217,129.03571428571428,15.978740659426963,129.03571428571428,15.978740659426963,0.0,0.0
