event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:0,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:2,add_agent,2,-19424.068736783513,17225.543587767806,-7574.6687576747545,9089.10945066591,4.0,0.0,2.0,0.0,2.28,0.7222188034107115,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04,0.19595917942265428,0.04,0.19595917942265428,0.0,0.0
add_agent:27,add_agent,3,-20868.217610333766,17843.45796869134,-7489.624244393277,9878.999515204901,6.12,2.0262280227062304,2.64,1.1620671237067162,4.12,2.232845717912458,1.56,1.0613199329137277,1.28,0.5306599664568639,1.24,0.42708313008125237,1.24,0.42708313008125237,0.04,0.19595917942265423,2.2,0.8485281374238572,2.2,0.8485281374238572,0.0,0.0
add_agent:1,add_agent,4,-26013.499626499623,24978.76356600835,-8959.587278364965,12237.891292165947,10.4,2.1908902300206647,3.08,1.4945233353815526,10.48,2.8582512135919753,4.32,1.541946821391711,2.64,0.68585712797929,1.76,0.5851495535331118,1.76,0.5851495535331118,0.88,0.9516301802696255,5.4,1.6970562748477143,5.4,1.6970562748477143,0.0,0.0
add_agent:26,add_agent,5,-36649.96290203771,31141.202769909993,-14551.719721124638,17674.400820595707,18.0,3.9899874686520005,4.28,2.4903011866037406,22.48,7.026350404014875,9.96,4.660300419500872,4.84,1.6169106345126185,3.0,0.6324555320336759,3.0,0.6324555320336759,1.84,1.736202753136856,11.68,2.378570999570961,11.68,2.378570999570961,0.0,0.0
add_agent:38,add_agent,6,-39899.51024092951,35249.2588763506,-15707.290528664946,19079.18847497098,24.76,4.810654841079331,4.72,2.6611275805567836,38.68,14.357492817341056,15.52,7.889841570019008,7.0,2.6832815729997477,3.68,0.6764613810115105,3.68,0.6764613810115105,3.32,3.1587339235839416,20.12,4.003198721022978,20.12,4.003198721022978,0.0,0.0
add_agent:3,add_agent,7,-41641.5628497078,35957.96218716968,-16944.661883393084,17824.240120604838,30.52,6.210442818350395,5.0,3.2984845004941286,54.48,16.035261145363364,22.52,11.092772421716765,9.0,3.249615361854384,4.28,0.8726969691708572,4.28,0.8726969691708572,4.72,3.8628486897625174,30.56,6.0204983182457585,30.52,5.987453548880358,0.0,0.0
add_agent:10,add_agent,8,-42202.7189255413,35612.26886341777,-15911.90892967199,17976.489790469135,39.08,8.432887998781913,5.44,3.3950552278276707,80.36,26.010582461759675,35.0,17.44935528894979,12.16,4.610249450951651,5.04,0.8708616422830897,5.04,0.8708616422830897,7.12,5.1171867270991775,43.2,6.887670143089026,43.2,6.887670143089026,0.0,0.0
add_agent:7,add_agent,9,-48202.77448913848,32635.39876112226,-14011.202176793802,17352.896597025778,50.36,11.217415031993779,6.64,3.6647510147348346,117.36,36.332773084365584,52.68,23.349038524102014,16.0,5.513619500836088,6.0,0.848528137423857,6.0,0.848528137423857,10.0,5.90592922409336,58.2,9.495261976375376,58.2,9.495261976375376,0.0,0.0
add_agent:8,add_agent,10,-52715.22614269724,32239.644291286568,-17353.398763710196,19499.153595891476,60.12,10.68950887552838,7.44,3.731809212700992,155.52,43.529410747217796,71.44,25.646956934498096,19.24,5.887478237751712,6.72,1.0007996802557442,6.72,1.0007996802557442,12.52,6.530666122226737,76.84,12.852019296593046,76.84,12.852019296593046,0.0,0.0
add_agent:5,add_agent,11,-60159.82114364004,35787.328972985604,-18490.334542329118,19831.566668833984,71.24,11.79925421372046,8.6,3.878143885933064,196.28,51.88488797328177,89.96,28.510320938214637,22.84,6.655403819453783,7.6,1.264911064067352,7.6,1.264911064067352,15.24,7.256886384669392,95.32,13.875791869295245,95.32,13.875791869295245,0.0,0.0
