event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:0,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:10,add_agent,2,-18496.990103696415,10623.805910726,-8782.66166875207,6901.206495905616,7.244897959183674,1.8242204065376773,1.7755102040816326,0.5056943548311782,2.020408163265306,0.8203980098874194,0.9591836734693877,0.19786448397617673,0.9591836734693877,0.19786448397617673,0.9591836734693877,0.19786448397617673,0.9591836734693877,0.19786448397617673,0.0,0.0,0.16326530612244897,0.3696075566586701,0.16326530612244897,0.3696075566586701,0.0,0.0
add_agent:3,add_agent,3,-27655.337557631345,14793.516808319728,-15481.223340261058,11833.274992782246,19.26530612244898,4.163865502954823,4.510204081632653,1.0902620725871905,6.73469387755102,2.1831965910720545,2.306122448979592,0.9731933891890909,1.9591836734693877,0.4499062792867063,1.8775510204081634,0.3278036409022247,1.8775510204081634,0.3278036409022247,0.08163265306122448,0.44431716443014785,3.36734693877551,1.1373775341300223,3.36734693877551,1.1373775341300223,0.0,0.0
add_agent:1,add_agent,4,-36420.501340126146,16956.78277666062,-22437.967840876503,14678.51159798482,33.63265306122449,9.219973610018057,7.469387755102041,2.139063697674103,13.571428571428571,4.261838254336086,4.428571428571429,2.390457218668786,3.020408163265306,0.8203980098874193,2.673469387755102,0.5851131096665898,2.673469387755102,0.5851131096665898,0.3469387755102041,0.7706615342244572,8.10204081632653,2.704832394816417,8.10204081632653,2.704832394816417,0.0,0.0
add_agent:4,add_agent,5,-46986.5365577002,18808.303493166695,-28638.475249900363,17449.22635565128,42.6530612244898,8.737792698453628,9.040816326530612,1.979065783249087,23.306122448979593,9.487271992651907,8.551020408163266,6.282665573931912,4.448979591836735,2.060921375975041,3.204081632653061,0.6054039581302582,3.204081632653061,0.6054039581302582,1.2448979591836735,2.0556603015337815,14.387755102040817,3.042664826455165,14.387755102040817,3.042664826455165,0.0,0.0
add_agent:7,add_agent,6,-55292.24504352069,19664.53971337709,-33162.92115062586,16213.749416786668,51.10204081632653,8.114599837881487,10.285714285714286,1.9272482233188628,39.30612244897959,11.228978694236556,13.142857142857142,8.22142546853609,6.551020408163265,2.347914615227699,3.7142857142857144,0.6700593942604898,3.7142857142857144,0.6700593942604898,2.816326530612245,2.46339295951125,22.775510204081634,4.678501880060819,22.775510204081634,4.678501880060819,0.0,0.0
add_agent:9,add_agent,7,-65787.52303488136,22196.465291309294,-38295.88012428959,17504.284431543547,62.93877551020408,9.836226593702767,11.693877551020408,2.0722075543418796,64.73469387755102,18.90122068210506,24.102040816326532,13.497157520796414,9.857142857142858,3.5225222874108435,4.285714285714286,0.8329931278350429,4.285714285714286,0.8329931278350429,5.571428571428571,3.708787138784906,33.36734693877551,6.0396441223412705,33.36734693877551,6.0396441223412705,0.0,0.0
add_agent:29,add_agent,8,-74590.00111199597,24364.4836942507,-41728.936063832465,17975.423276172434,76.61224489795919,12.635900146465765,13.387755102040817,2.7241649275089586,96.44897959183673,25.776164614311284,38.816326530612244,17.856198225743665,13.510204081632653,4.12618541522308,4.877551020408164,0.939662402711946,4.877551020408164,0.939662402711946,8.612244897959183,4.379061154298512,44.44897959183673,7.059690761828363,44.44897959183673,7.059690761828363,0.0,0.0
add_agent:81,add_agent,9,-85097.9219863576,26418.02601231801,-46902.52758235354,19745.176659558147,97.61224489795919,15.607188723738568,15.938775510204081,3.6219746743235337,149.57142857142858,36.372786418375135,64.24489795918367,23.75944977395344,18.755102040816325,5.0001249463772,5.755102040816326,1.0791268625634518,5.755102040816326,1.0791268625634518,12.959183673469388,5.43593179093077,60.97959183673469,10.52400520465894,60.95918367346939,10.48995473555626,0.0,0.0
add_agent:22,add_agent,10,-96843.18760478428,29608.926525230356,-53710.524529350245,21155.25587841932,119.18367346938776,20.362704472746202,19.06122448979592,4.858857526189506,197.6734693877551,47.175913845383235,85.63265306122449,30.059596503294216,23.020408163265305,5.940142910114742,6.571428571428571,1.1952286093343936,6.571428571428571,1.1952286093343936,16.448979591836736,6.480933494394706,75.95918367346938,10.847663500277084,75.95918367346938,10.847663500277084,0.0,0.0
