event,type,num_agents,node_cost,node_cost-std,edge_cost,edge_cost-std,message_count,message_count-std,num_changes,num_changes-std,announce_msg_count,announce_msg_count-std,announce_res_msg_count,announce_res_msg_count-std,add_me_count,add_me_count-std,child_added_count,child_added_count-std,parent_assigned_count,parent_assigned_count-std,already_active_count,already_active_count-std,ping_msg_count,ping_msg_count-std,ping_msg_resp_count,ping_msg_resp_count-std,constraint_changed_count,constraint_changed_count-std
add_agent:1,add_agent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add_agent:9,add_agent,2,-15561.279556473684,10999.585992013554,-6115.55048389049,8347.415651822026,3.84,0.7838367176906171,1.92,0.39191835884530857,1.96,1.0384603988597736,0.96,0.19595917942265428,0.96,0.19595917942265428,0.96,0.19595917942265428,0.96,0.19595917942265428,0.0,0.0,0.08,0.27129319932501067,0.08,0.27129319932501067,0.0,0.0
add_agent:3,add_agent,3,-21968.585650189663,15528.22495904333,-9974.953455820367,11065.401999781432,6.52,2.499919998719959,3.08,1.5471263684650973,4.52,2.299913041834408,1.6,0.9380831519646858,1.4,0.6324555320336759,1.36,0.5571355310873648,1.36,0.5571355310873648,0.04,0.19595917942265428,2.04,1.1128342194594845,2.0,1.1661903789690602,0.0,0.0
add_agent:2,add_agent,4,-24838.14784894213,15366.90294464944,-10418.923885440016,10497.660240534413,10.64,3.642856022408791,3.64,2.0761502835777566,9.28,3.0002666548158685,3.32,2.327573844156185,2.44,1.134195750300626,1.96,0.6621178142898738,1.96,0.6621178142898738,0.48,0.9431860898041277,5.4,1.7204650534085253,5.4,1.7204650534085253,0.0,0.0
add_agent:23,add_agent,5,-31765.23252143698,21034.737024568916,-13162.775196048888,13741.27431083025,15.68,5.978093341526209,4.4,2.4166091947189146,20.12,8.276810980081642,7.6,6.092618484691126,4.16,2.309632005320328,2.52,0.8997777503361594,2.52,0.8997777503361594,1.64,2.2428553230201898,11.88,3.444648022657758,11.88,3.444648022657758,0.0,0.0
add_agent:19,add_agent,6,-35081.502902706976,22886.660292303306,-11700.029552918886,15080.661599011804,24.44,9.243722194008212,5.2,2.8284271247461903,42.48,16.71195978932453,18.76,11.897159324813634,7.52,3.6999459455510966,3.12,1.0703270528207722,3.12,1.0703270528207722,4.4,3.6000000000000005,18.4,5.283937925449163,18.4,5.283937925449163,0.0,0.0
add_agent:5,add_agent,7,-39021.58891890076,23878.43489305912,-12362.423494056851,15655.562619249791,33.6,10.307278981380101,6.32,3.7172032497564613,67.56,20.282169509201918,31.8,14.66424222385869,10.88,4.198285364288617,3.8,0.9380831519646861,3.8,0.9380831519646861,7.04,4.3218514551057865,27.92,8.583332686084118,27.92,8.583332686084118,0.0,0.0
add_agent:0,add_agent,8,-47535.08912298581,24480.024117674497,-14219.713791469825,15108.495757270177,45.96,13.110240272397757,7.76,4.641379105395291,105.08,29.19852051046422,50.8,22.662744758744473,15.32,5.504325571766263,4.8,0.9797958971132713,4.8,0.9797958971132713,10.48,5.607994293863004,39.92,11.045071299000291,39.92,11.045071299000291,0.0,0.0
add_agent:6,add_agent,9,-50780.2795143942,24314.16141179153,-15828.413582755658,15785.651278145871,55.2,13.740451229854134,9.0,7.121797525905942,135.48,31.691159650602877,64.96,25.716111681200953,18.44,5.8793196885354,5.4,1.1661903789690602,5.4,1.1661903789690602,13.0,6.190315016216864,50.36,12.620237715669226,50.36,12.620237715669226,0.0,0.0
add_agent:7,add_agent,10,-60937.6685793908,32539.03560514624,-18997.680447511288,18546.722985016895,67.04,14.736295328202402,10.04,7.185986362358336,178.88,44.998062180498394,87.4,37.34487916702904,22.64,7.477325725150671,6.2,1.3564659966250538,6.24,1.3646977687385584,16.36,7.90382186034073,69.24,15.2191458367413,69.24,15.2191458367413,0.0,0.0
add_agent:8,add_agent,11,-66871.08586629336,40648.27419906285,-22386.81785212747,23208.70691164402,79.72,17.224447741509742,10.96,7.549728471938578,234.84,61.5887522198656,116.88,47.53551935132296,27.28,8.897280483383673,6.92,1.4945233353815524,6.92,1.4945233353815524,20.32,9.422186582741821,85.48,18.40026086771598,85.48,18.40026086771598,0.0,0.0
add_agent:10,add_agent,12,-77442.38607351734,43701.971803979766,-29485.601710118874,22669.95159714144,95.04,22.523729708909226,13.28,8.86575433902835,304.2,85.63363825039784,152.4,63.06250867195184,32.52,10.929300069080362,7.92,1.3541048703848606,7.92,1.3541048703848606,24.56,11.135816090435403,106.2,20.43917806566595,106.2,20.43917806566595,0.0,0.0
add_agent:4,add_agent,13,-81988.96642714324,43411.96628449354,-29191.91070242149,22342.471387282152,107.84,22.17688887107477,14.92,9.346314781773616,360.64,87.23525892665191,181.84,62.40364091942072,36.68,10.88382285780139,8.72,1.1838918869558992,8.72,1.1838918869558992,27.92,11.070392946955407,127.24,23.955425272785284,127.2,23.949947807876327,0.0,0.0
add_agent:35,add_agent,14,-91833.52762354976,46218.107943482595,-31319.622161411753,21639.460793927752,120.76,20.620921414912573,16.48,8.890984197489049,430.2,102.36874523017268,220.0,68.40760191674607,41.28,11.191139352183942,9.4,1.2328828005937953,9.4,1.2328828005937953,31.84,11.404139599285866,149.6,25.37715508089904,149.6,25.37715508089904,0.0,0.0
add_agent:95,add_agent,15,-103557.965075461,45849.88827091192,-35182.38886306316,22974.654918001324,137.24,23.89021557039618,18.64,9.78521333441433,514.8,120.36311727435442,272.08,86.03623422721382,46.96,12.697968341431631,10.24,1.209297316626478,10.24,1.209297316626478,36.68,13.168811639627926,181.76,26.885356609128323,181.76,26.885356609128323,0.0,0.0
add_agent:11,add_agent,16,-108757.09543368946,54348.9662218169,-38461.497732515956,27829.426272613113,150.48,25.482731407759257,19.56,9.77785252496682,606.44,136.2812033994417,326.72,90.52492253517812,52.2,13.6586968631711,10.8,1.4696938456699067,10.8,1.4696938456699067,41.36,14.262902930329437,206.88,31.47865308427284,206.88,31.47865308427284,0.0,0.0
add_agent:12,add_agent,17,-111426.12915614777,54757.67002041668,-38180.87229822724,27702.74780866175,165.64,29.095539176994127,20.16,10.593129849105031,709.76,160.4417102875683,395.12,108.84863618805704,58.48,15.049571422469146,11.24,1.4221111067704943,11.24,1.4221111067704943,47.2,15.533190271158078,236.76,32.785704201679124,236.76,32.785704201679124,0.0,0.0
add_agent:14,add_agent,18,-113488.41932553757,56484.62416836811,-37080.90864356269,26390.7946290283,183.32,30.116732890537776,21.48,11.788536804879561,831.96,164.03499138903263,477.4,118.68816284701688,65.28,15.428596825375923,11.92,1.4945233353815521,11.92,1.4945233353815521,53.32,15.979286592335717,271.48,38.203790387865965,271.48,38.203790387865965,0.0,0.0
add_agent:13,add_agent,19,-113090.57471908767,55372.84950492935,-36365.91801067534,24584.521614793397,204.36,32.942228218503985,23.16,12.427968458279897,981.08,206.9716734241669,575.08,150.71560503146316,73.24,16.871941204259812,12.76,1.5304901175767194,12.76,1.5304901175767194,60.44,17.396735325916758,306.76,41.23423820079619,306.76,41.23423820079619,0.0,0.0
add_agent:51,add_agent,20,-132428.23795222054,56476.217172041004,-44623.81139634477,28613.569306186386,223.76,33.684750258833745,26.0,12.880993750483695,1125.0,209.56201945963394,671.2,155.75159710256582,80.36,17.066645833320617,13.4,1.5231546211727816,13.4,1.5231546211727816,66.92,17.64974787355332,346.24,44.54416235602596,346.2,44.53313373208762,0.0,0.0
add_agent:20,add_agent,21,-138140.69692074566,64576.96901704572,-48817.030878144506,31317.40073706737,244.68,39.95969969857131,27.72,13.840578022611627,1288.32,275.9144389117757,788.04,201.498085350705,88.52,19.61248581898786,14.0,1.6733200530681511,14.0,1.6733200530681511,74.48,20.127831477831883,382.68,50.38548997479334,382.64,50.34670197738875,0.0,0.0
add_agent:18,add_agent,22,-142410.03042946375,65615.76651696248,-50320.565296043715,32343.395786518522,268.32,42.53442840805551,30.04,14.884837923202255,1485.12,302.7249999587084,924.56,227.5731231934035,97.6,20.427432535685927,14.68,1.8914544668059028,14.68,1.8914544668059028,82.88,20.923326695341732,424.64,51.63865219000201,424.64,51.63865219000201,0.0,0.0
add_agent:84,add_agent,23,-143578.18623166406,66019.21738652147,-51647.78984318501,32597.39259428573,287.32,40.64944772072556,30.76,15.733480225302982,1649.0,298.5589389048668,1038.96,234.11663418048704,104.88,20.400627441331306,15.48,1.9620397549489157,15.48,1.9620397549489157,89.36,21.237476309580664,462.88,56.195601251343504,462.88,56.195601251343504,0.0,0.0
add_agent:16,add_agent,24,-144252.47662526977,65908.529570708,-51751.79073704925,32356.301028004313,308.84,43.435174685961606,30.92,15.653549118330961,1858.84,330.7513482965715,1180.24,260.6495394202721,114.24,22.421917848391114,16.12,2.1226398658274563,16.12,2.1226398658274563,98.08,23.31680938722106,501.88,57.88769817500088,501.84,57.89278366083289,0.0,0.0
add_agent:36,add_agent,25,-147400.40206416065,64322.16922712957,-53138.42721431973,31833.768140218777,328.72,45.75370586083711,31.28,15.431189195910989,2082.56,384.19724933945065,1325.16,301.1566608926324,122.96,24.317039293466625,16.72,2.1264054176003224,16.72,2.1264054176003224,106.2,25.157106351883957,553.76,64.06639056478834,553.76,64.06639056478834,0.0,0.0
add_agent:34,add_agent,26,-154217.95602412996,67308.03629989363,-55939.01337137811,32791.035174017125,349.56,45.595684006274105,32.2,15.648642113614843,2314.52,388.9293118292834,1479.56,321.32028631880684,132.04,24.196660926665068,17.28,2.4086510747719356,17.28,2.4086510747719356,114.72,25.28797342611701,598.2,70.46247228134987,598.2,70.46247228134987,0.0,0.0
add_agent:15,add_agent,27,-165122.53113785834,78138.31661712057,-60605.04948182004,38920.80571442524,373.92,53.909494525547174,33.68,16.237536759003813,2579.92,487.36499012547046,1656.56,388.662638286728,142.24,27.60185501012568,17.76,2.5184121981915513,17.76,2.5184121981915513,124.44,28.620384344030043,651.52,72.88024149246488,651.52,72.88024149246488,0.0,0.0
add_agent:17,add_agent,28,-167824.14231850603,76366.8854431319,-60399.6424890368,37789.24298700328,398.84,53.78303078109303,35.16,18.10122647778321,2865.6,531.7965024330266,1843.52,435.84457046061726,152.84,28.458643678151635,18.32,2.852647892748069,18.32,2.852647892748069,134.48,29.914705413893014,702.56,85.31029480666446,702.56,85.31029480666446,0.0,0.0
add_agent:47,add_agent,29,-174081.67561383426,73486.64210447241,-64074.07261483072,37502.78131515553,423.64,57.582552913187165,36.08,17.86822878743162,3177.64,603.4246186558848,2055.68,490.1936531616867,163.52,30.719531246423667,19.0,3.03315017762062,19.0,3.03315017762062,144.48,32.22684595178374,751.28,87.55684781900271,751.28,87.55684781900271,0.0,0.0
